Date,High,Low,Open,Close,Volume
2016-06-08,154.08999633789062,153.0399932861328,153.52999877929688,154.0,2935000.0
2016-06-09,153.75999450683594,152.72999572753906,152.9199981689453,153.4199981689453,2021800.0
2016-06-10,153.3300018310547,151.86000061035156,152.7899932861328,152.3699951171875,3120600.0
2016-06-13,152.5,150.27999877929688,151.6300048828125,151.27999877929688,3610400.0
2016-06-14,151.7899932861328,150.39999389648438,151.27999877929688,151.05999755859375,2865800.0
2016-06-15,151.7899932861328,150.60000610351562,151.4600067138672,150.67999267578125,2260400.0
2016-06-16,151.2899932861328,149.0,150.19000244140625,151.05999755859375,2449100.0
2016-06-17,152.72000122070312,150.60000610351562,150.9600067138672,151.99000549316406,4663900.0
2016-06-20,154.6699981689453,152.52000427246094,152.60000610351562,153.61000061035156,3572100.0
2016-06-21,154.57000732421875,153.69000244140625,154.16000366210938,154.0500030517578,2760300.0
2016-06-22,154.7100067138672,152.27000427246094,153.75,152.9199981689453,2833700.0
2016-06-23,155.47999572753906,152.60000610351562,153.4499969482422,155.35000610351562,3969400.0
2016-06-24,150.61000061035156,146.17999267578125,149.97000122070312,146.58999633789062,9082800.0
2016-06-27,146.60000610351562,142.5,146.17999267578125,143.5,5017900.0
2016-06-28,145.72999572753906,144.22000122070312,144.77999877929688,145.6999969482422,3997700.0
2016-06-29,148.47999572753906,146.4499969482422,146.5,148.4600067138672,3367700.0
2016-06-30,151.91000366210938,148.6699981689453,148.86000061035156,151.77999877929688,3967100.0
2016-07-01,152.97000122070312,151.39999389648438,151.77999877929688,152.35000610351562,2658300.0
2016-07-05,152.0,150.75999450683594,151.19000244140625,151.67999267578125,2465200.0
2016-07-06,152.41000366210938,149.9199981689453,151.85000610351562,152.3699951171875,2569400.0
2016-07-07,153.69000244140625,151.88999938964844,152.75,152.60000610351562,2133000.0
2016-07-08,154.60000610351562,153.0800018310547,154.0,154.4600067138672,3040600.0
2016-07-11,156.0399932861328,154.5,154.60000610351562,155.3300018310547,2833700.0
2016-07-12,157.1199951171875,155.52000427246094,156.0,157.0399932861328,3843800.0
2016-07-13,158.33999633789062,157.05999755859375,157.75,158.02000427246094,2746400.0
2016-07-14,161.39999389648438,158.5800018310547,158.80999755859375,160.27999877929688,4637600.0
2016-07-15,159.97999572753906,158.5,159.89999389648438,159.77999877929688,4476800.0
2016-07-18,160.75,158.72999572753906,159.3000030517578,159.86000061035156,6729700.0
2016-07-19,162.13999938964844,157.88999938964844,161.77999877929688,159.5800018310547,7120000.0
2016-07-20,161.7100067138672,159.60000610351562,159.97000122070312,161.36000061035156,4376300.0
2016-07-21,161.85000610351562,159.88999938964844,160.75,160.4499969482422,3518900.0
2016-07-22,162.1699981689453,160.47999572753906,160.77999877929688,162.07000732421875,2520100.0
2016-07-25,162.8800048828125,161.75,162.0,162.64999389648438,2804600.0
2016-07-26,163.60000610351562,161.3699951171875,162.64999389648438,162.1199951171875,2894600.0
2016-07-27,162.57000732421875,161.17999267578125,162.1199951171875,161.8300018310547,2151700.0
2016-07-28,161.80999755859375,160.7100067138672,161.3800048828125,161.3699951171875,2340400.0
2016-07-29,161.6699981689453,160.02999877929688,161.36000061035156,160.6199951171875,3547500.0
2016-08-01,161.64999389648438,159.83999633789062,160.64999389648438,161.4499969482422,2823600.0
2016-08-02,161.4499969482422,160.36000061035156,161.27000427246094,160.5800018310547,3080900.0
2016-08-03,160.86000061035156,159.8000030517578,160.1300048828125,160.6699981689453,2861700.0
2016-08-04,161.6999969482422,160.1199951171875,160.86000061035156,161.5500030517578,2242300.0
2016-08-05,163.50999450683594,161.57000732421875,162.0,163.5,3812400.0
2016-08-08,163.27000427246094,161.5800018310547,162.72999572753906,162.0399932861328,3039300.0
2016-08-09,162.77000427246094,161.64999389648438,162.22000122070312,161.77000427246094,2737500.0
2016-08-10,162.66000366210938,161.9600067138672,162.19000244140625,162.0800018310547,2466700.0
2016-08-11,164.9499969482422,162.17999267578125,162.25,163.52999877929688,8658300.0
2016-08-12,163.4600067138672,161.52000427246094,163.19000244140625,161.9499969482422,2543100.0
2016-08-15,162.97000122070312,161.77999877929688,162.39999389648438,161.8800048828125,2970400.0
2016-08-16,161.92999267578125,160.69000244140625,161.11000061035156,160.6999969482422,2210200.0
2016-08-17,161.16000366210938,159.83999633789062,160.97000122070312,160.44000244140625,3225900.0
2016-08-18,162.0,160.44000244140625,160.88999938964844,161.36000061035156,3652000.0
2016-08-19,160.91000366210938,159.52000427246094,160.83999633789062,160.0399932861328,2815200.0
2016-08-22,160.57000732421875,159.1300048828125,160.0,160.0,2039300.0
2016-08-23,161.33999633789062,160.22999572753906,160.3300018310547,160.25999450683594,2838100.0
2016-08-24,160.17999267578125,158.32000732421875,159.88999938964844,159.0500030517578,3645800.0
2016-08-25,159.5399932861328,158.4199981689453,159.0,158.6300048828125,2575000.0
2016-08-26,160.44000244140625,157.85000610351562,158.8800048828125,158.32000732421875,2498900.0
2016-08-29,160.2100067138672,158.5,158.8300018310547,159.72000122070312,2443200.0
2016-08-30,160.14999389648438,158.80999755859375,159.75999450683594,159.39999389648438,1813300.0
2016-08-31,159.66000366210938,158.25999450683594,159.66000366210938,158.8800048828125,2323600.0
2016-09-01,159.6199951171875,158.10000610351562,158.32000732421875,159.5399932861328,2358400.0
2016-09-02,160.57000732421875,159.14999389648438,159.8800048828125,159.5500030517578,2315400.0
2016-09-06,160.86000061035156,159.11000061035156,159.8800048828125,160.35000610351562,2994100.0
2016-09-07,161.75999450683594,160.0,160.19000244140625,161.63999938964844,2867300.0
2016-09-08,161.2100067138672,158.75999450683594,160.5500030517578,159.0,3919300.0
2016-09-09,158.39999389648438,155.64999389648438,158.02999877929688,155.69000244140625,5186000.0
2016-09-12,158.52999877929688,154.83999633789062,155.25999450683594,158.2899932861328,4367500.0
2016-09-13,157.92999267578125,155.5,157.6300048828125,155.80999755859375,3636700.0
2016-09-14,155.8699951171875,153.38999938964844,155.6999969482422,154.0500030517578,3860600.0
2016-09-15,156.3300018310547,153.2100067138672,154.3000030517578,155.66000366210938,3645600.0
2016-09-16,155.39999389648438,153.47000122070312,155.0399932861328,153.83999633789062,6463600.0
2016-09-19,156.19000244140625,154.5500030517578,154.8699951171875,154.8699951171875,2442800.0
2016-09-20,156.57000732421875,154.4499969482422,155.8699951171875,154.4499969482422,2159100.0
2016-09-21,155.67999267578125,153.8699951171875,154.91000366210938,155.52999877929688,2473900.0
2016-09-22,157.22000122070312,155.69000244140625,156.14999389648438,156.11000061035156,2691100.0
2016-09-23,156.0399932861328,154.7100067138672,155.6199951171875,154.97999572753906,2702200.0
2016-09-26,154.4600067138672,153.4600067138672,154.4600067138672,153.97999572753906,2533300.0
2016-09-27,156.77000427246094,153.80999755859375,154.32000732421875,156.77000427246094,2987200.0
2016-09-28,158.6300048828125,156.22999572753906,156.99000549316406,158.2899932861328,3310000.0
2016-09-29,165.0,157.4600067138672,158.6300048828125,158.11000061035156,3374800.0
2016-09-30,159.83999633789062,158.05999755859375,158.89999389648438,158.85000610351562,3596900.0
2016-10-03,158.3699951171875,157.02000427246094,158.05999755859375,157.61000061035156,2227800.0
2016-10-04,158.52999877929688,155.82000732421875,157.6699981689453,156.4600067138672,2884100.0
2016-10-05,157.8300018310547,156.72000122070312,157.07000732421875,157.0800018310547,1684500.0
2016-10-06,157.42999267578125,155.88999938964844,156.83999633789062,156.8800048828125,1950100.0
2016-10-07,157.6999969482422,154.86000061035156,157.13999938964844,155.6699981689453,2671900.0
2016-10-10,158.49000549316406,156.66000366210938,156.7100067138672,157.02000427246094,2449800.0
2016-10-11,156.9499969482422,153.88999938964844,156.72999572753906,154.7899932861328,2901300.0
2016-10-12,154.97000122070312,153.0800018310547,154.97000122070312,154.2899932861328,2964000.0
2016-10-13,154.22000122070312,152.27000427246094,153.6999969482422,153.72000122070312,2909900.0
2016-10-14,155.52999877929688,154.08999633789062,154.47000122070312,154.4499969482422,4358200.0
2016-10-17,155.88999938964844,154.33999633789062,154.4499969482422,154.77000427246094,5890400.0
2016-10-18,151.0,147.7899932861328,150.02000427246094,150.72000122070312,12705700.0
2016-10-19,152.4499969482422,150.8300018310547,151.27000427246094,151.25999450683594,4632900.0
2016-10-20,152.89999389648438,151.02000427246094,151.27999877929688,151.52000427246094,4023100.0
2016-10-21,151.14999389648438,149.55999755859375,150.5800018310547,149.6300048828125,4414200.0
2016-10-24,151.52000427246094,150.39999389648438,150.39999389648438,150.57000732421875,2666700.0
2016-10-25,151.16000366210938,149.8300018310547,150.57000732421875,150.8800048828125,2647500.0
2016-10-26,152.94000244140625,150.25999450683594,150.7100067138672,151.80999755859375,2811700.0
2016-10-27,154.05999755859375,152.02000427246094,152.82000732421875,153.35000610351562,4229300.0
2016-10-28,154.44000244140625,152.17999267578125,154.0500030517578,152.61000061035156,3654500.0
2016-10-31,154.3300018310547,152.75999450683594,152.75999450683594,153.69000244140625,3553200.0
2016-11-01,153.91000366210938,151.74000549316406,153.5,152.7899932861328,3191900.0
2016-11-02,153.35000610351562,151.6699981689453,152.47999572753906,151.9499969482422,3074400.0
2016-11-03,153.74000549316406,151.8000030517578,152.50999450683594,152.3699951171875,2878800.0
2016-11-04,153.63999938964844,151.8699951171875,152.39999389648438,152.42999267578125,2470400.0
2016-11-07,156.11000061035156,153.83999633789062,153.99000549316406,155.72000122070312,3804900.0
2016-11-08,155.92999267578125,153.05999755859375,154.55999755859375,155.1699981689453,3915000.0
2016-11-09,155.55999755859375,151.0,152.9600067138672,154.80999755859375,5403700.0
2016-11-10,161.16000366210938,157.58999633789062,157.66000366210938,160.22000122070312,7715800.0
2016-11-11,161.33999633789062,159.3300018310547,159.97000122070312,161.27000427246094,4446600.0
2016-11-14,161.86000061035156,157.5800018310547,161.25,158.2100067138672,5180400.0
2016-11-15,159.14999389648438,157.5500030517578,158.4199981689453,158.6699981689453,3477000.0
2016-11-16,159.5500030517578,158.02999877929688,158.4600067138672,159.2899932861328,2244100.0
2016-11-17,159.92999267578125,158.85000610351562,159.22000122070312,159.8000030517578,2261200.0
2016-11-18,160.72000122070312,159.2100067138672,159.8000030517578,160.38999938964844,2981600.0
2016-11-21,163.0,160.3699951171875,160.69000244140625,162.77000427246094,4637100.0
2016-11-22,163.0,161.9499969482422,163.0,162.6699981689453,2770800.0
2016-11-23,162.3800048828125,161.36000061035156,161.94000244140625,161.97999572753906,2252700.0
2016-11-25,163.19000244140625,161.8300018310547,161.8300018310547,163.13999938964844,1605300.0
2016-11-28,164.66000366210938,162.6999969482422,163.1999969482422,164.52000427246094,4449400.0
2016-11-29,164.41000366210938,163.02999877929688,164.0,163.52999877929688,3148200.0
2016-11-30,163.8000030517578,162.2100067138672,163.35000610351562,162.22000122070312,4397800.0
2016-12-01,162.1999969482422,158.3000030517578,161.9499969482422,159.82000732421875,4635700.0
2016-12-02,160.2899932861328,158.41000366210938,159.0,160.02000427246094,2740900.0
2016-12-05,161.14999389648438,159.58999633789062,160.85000610351562,159.83999633789062,3447100.0
2016-12-06,160.7899932861328,158.92999267578125,160.1300048828125,160.35000610351562,2859000.0
2016-12-07,165.17999267578125,160.38999938964844,160.60000610351562,164.7899932861328,4435100.0
2016-12-08,166.0,164.22000122070312,164.8699951171875,165.36000061035156,3266400.0
2016-12-09,166.72000122070312,164.60000610351562,165.17999267578125,166.52000427246094,3146900.0
2016-12-12,166.7899932861328,165.07000732421875,166.72000122070312,165.5,3392300.0
2016-12-13,169.9499969482422,165.67999267578125,165.67999267578125,168.2899932861328,5932300.0
2016-12-14,169.88999938964844,167.4499969482422,168.3699951171875,168.50999450683594,4124200.0
2016-12-15,169.85000610351562,167.77999877929688,168.00999450683594,168.02000427246094,3388600.0
2016-12-16,169.11000061035156,166.05999755859375,168.97000122070312,166.72999572753906,6679200.0
2016-12-19,167.25999450683594,166.0,166.8300018310547,166.67999267578125,2955900.0
2016-12-20,168.25,166.4499969482422,167.49000549316406,167.60000610351562,2174600.0
2016-12-21,167.94000244140625,165.25,166.25,167.3300018310547,3575700.0
2016-12-22,168.22999572753906,166.5800018310547,167.36000061035156,167.05999755859375,2802600.0
2016-12-23,167.49000549316406,166.4499969482422,167.0,166.7100067138672,1699200.0
2016-12-27,167.97999572753906,166.85000610351562,166.97999572753906,167.13999938964844,1397500.0
2016-12-28,167.74000549316406,166.0,167.2899932861328,166.19000244140625,1757500.0
2016-12-29,166.99000549316406,166.0,166.02000427246094,166.60000610351562,1594000.0
2016-12-30,166.6999969482422,165.5,166.44000244140625,165.99000549316406,2952800.0
